1511497870 0 0 1 0 0
1511498884 0 0 2 0 0
1511499071 0 0 3 0 0
1511499132 0 0 4 0 0
1511748318 0 0 5 0 0
1511750025 0 0 6 0 0
1511750540 0 0 7 0 0
1511751284 0 0 8 0 0
1511756357 0 0 9 0 0
1511990251 0 0 10 0 0
1511992396 0 0 11 0 0
1512016331 0 0 12 0 0
1515032421 0 0 13 0 0
1515039357 0 0 14 0 0
1516675034 0 0 15 0 0
1516775967 0 0 16 0 0
1516784591 0 0 17 0 0
1516784773 0 0 18 0 0
1516787550 0 0 19 0 0
1516787568 0 0 20 0 0
1516828710 0 0 21 0 0
1516828792 0 0 22 0 0
1520963129 0 0 22 1 0
1520988890 0 0 22 2 0
1520993698 0 0 22 3 0
1521157281 1 0 22 3 0
1521160147 2 0 22 3 0
1521188889 2 0 22 4 0
1521262732 2 0 22 5 0
1521341499 3 0 22 5 0
1521356098 3 0 22 6 0
1521409141 4 0 22 6 0
1521409722 5 0 22 6 0
1521454940 5 0 22 7 0
1521512255 6 0 22 7 0
1521515394 7 0 22 7 0
1521535479 7 0 22 8 0
1521535585 7 0 22 9 0
1521583722 7 0 22 10 0
1521587212 8 0 22 10 0
1521589088 9 0 22 10 0
1521592426 10 0 22 10 0
1521593233 11 0 22 10 0
1521633192 11 0 22 11 0
1521675632 11 0 22 12 0
1521678820 12 0 22 12 0
1521709088 12 0 22 13 0
1521758325 13 0 22 13 0
1521758453 13 0 22 14 0
1521758476 14 0 22 14 0
1521772661 15 0 22 14 0
1521974039 15 0 22 15 0
1521975097 15 0 22 16 0
1522018177 16 0 22 16 0
1522018447 17 0 22 16 0
1522019137 18 0 22 16 0
1522019233 19 0 22 16 0
1522025707 20 0 22 16 0
1522109078 21 0 22 16 0
1522111055 22 0 22 16 0
1522119177 23 0 22 16 0
1522663116 24 0 22 16 0
1522805394 25 0 22 16 0
1522808769 26 0 22 16 0
1522809397 27 0 22 16 0
1522810110 28 0 22 16 0
1522810344 29 0 22 16 0
1522812142 30 0 22 16 0
1522812659 31 0 22 16 0
1522813737 32 0 22 16 0
1522814073 33 0 22 16 0
1522884356 34 0 22 16 0
1522885294 35 0 22 16 0
1522886443 36 0 22 16 0
1522888533 37 0 22 16 0
1522889046 38 0 22 16 0
1522891030 39 0 22 16 0
1522892125 40 0 22 16 0
1522893009 41 0 22 16 0
1522895248 42 0 22 16 0
1522973691 43 0 22 16 0
1522973792 44 0 22 16 0
1522973832 45 0 22 16 0
1522974229 46 0 22 16 0
1522974384 47 0 22 16 0
1522974545 48 0 22 16 0
1522974581 49 0 22 16 0
1522983149 50 0 22 16 0
1522983992 51 0 22 16 0
1522986874 52 0 22 16 0
1523011916 53 0 22 16 0
1523330888 54 0 22 16 0
1523330961 55 0 22 16 0
1523331523 56 0 22 16 0
1523332055 57 0 22 16 0
1523406311 59 0 22 16 0
1523409269 60 0 22 16 0
1523840462 61 0 22 16 0
1523840910 62 0 22 16 0
1523841032 63 0 22 16 0
1523847586 64 0 22 16 0
1523848767 65 0 22 16 0
1523849957 66 0 22 16 0
1523925283 67 0 22 16 0
1523927065 68 0 22 16 0
1524016320 69 0 22 16 0
1524016963 70 0 22 16 0
1524017737 71 0 22 16 0
1524018055 72 0 22 16 0
1524018185 73 0 22 16 0
1524018624 74 0 22 16 0
1524020248 75 0 22 16 0
1524438083 76 0 22 16 0
1524444275 77 0 22 16 0
1524453212 78 0 22 16 0
1524455054 79 0 22 16 0
1524455097 80 0 22 16 0
1524455324 81 0 22 16 0
1524455784 82 0 22 16 0
1524455874 83 0 22 16 0
1524575016 84 0 22 16 0
1524575926 85 0 22 16 0
1524576611 86 0 22 16 0
1524706773 87 0 22 16 0
1525048180 87 0 22 16 1
1525052445 87 0 22 16 2
1525052874 87 0 22 16 3
1525053465 87 0 22 16 4
1525230078 87 0 22 16 5
1525230576 87 0 22 16 6
1525230604 87 0 22 16 7
1525397196 87 0 22 16 8
1529636629 87 1 22 16 8
1529987712 87 2 22 16 8
1530067069 87 3 22 16 8
1530068565 87 4 22 16 8
1530069163 87 5 22 16 8
1530070838 87 6 22 16 8
1530071271 87 7 22 16 8
1530071930 87 8 22 16 8
1530072211 87 9 22 16 8
1530162867 87 10 22 16 8
1530236539 87 10 22 17 8
1530237740 87 11 22 17 8
1530657643 87 12 22 17 8
1530659247 87 13 22 17 8
1530663147 87 14 22 17 8
1530665758 87 15 22 17 8
1530666072 87 16 22 17 8
1530668536 87 17 22 17 8
1530758432 87 18 22 17 8
1531106584 87 19 22 17 8
1531107398 87 20 22 17 8
1531282068 87 21 22 17 8
1531786263 87 22 22 17 8
1531786314 87 23 22 17 8
1531786645 87 24 22 17 8
1531794138 87 25 22 17 8
1531795079 87 26 22 17 8
1531867814 87 27 22 17 8
1531872500 87 28 22 17 8
1531874116 87 29 22 17 8
1531874812 87 30 22 17 8
1531961651 87 31 22 17 8
1531965338 87 32 22 17 8
1531968724 87 33 22 17 8
1531969303 87 34 22 17 8
1531970946 87 35 22 17 8
1531974472 87 36 22 17 8
1532049205 87 37 22 17 8
1532051849 87 38 22 17 8
1532053833 87 39 22 17 8
1532055494 87 40 22 17 8
1532056863 87 41 22 17 8
1532057269 87 42 22 17 8
1532308353 87 43 22 17 8
1532308390 87 44 22 17 8
1532308657 87 45 22 17 8
1532309820 87 46 22 17 8
1532310038 87 47 22 17 8
1532310378 87 48 22 17 8
1532310707 87 49 22 17 8
1532311238 87 50 22 17 8
1532314614 87 51 22 17 8
1532315514 87 52 22 17 8
1532316591 87 53 22 17 8
1532317780 87 54 22 17 8
1532317963 87 55 22 17 8
1532486715 87 56 22 17 8
1532494463 87 57 22 17 8
1532557755 87 58 22 17 8
1532557965 87 59 22 17 8
1532558374 87 60 22 17 8
1532559602 87 60 22 18 8
1532561391 87 61 22 18 8
1532562173 87 62 22 18 8
1532565981 87 63 22 18 8
1532566146 87 64 22 18 8
1532569522 87 65 22 18 8
1532572570 87 66 22 18 8
1532573694 87 67 22 18 8
1532575003 87 68 22 18 8
1532575815 87 69 22 18 8
1532576118 87 70 22 18 8
1532578642 87 71 22 18 8
1532647724 87 72 22 18 8
1532648498 87 73 22 18 8
1533165375 87 74 22 18 8
1534302558 87 75 22 18 8
1534729455 87 76 22 18 8
